timestamp,dataset_group,dataset,n_file,n_corrupt,error_ratio,seed,pos_accept_rate,vel_accept_rate,pos_mahal_mean,pos_mahal_std,vel_mahal_mean,vel_mahal_std,pos_mahal_under_thresh,vel_mahal_under_thresh,mean_innov_pos,std_innov_pos,mean_innov_vel,std_innov_vel,mean_traceP,std_traceP
2025-11-15 13:03:04,residential,oxts705,5,0,0.0,257,1.0,1.0,0.03277435127478753,0.05600570632523515,0.5213931430594901,0.8653691980619062,1.0,1.0,0.15875677065214952,0.10246745019090585,0.0941129614811143,0.06377463926551175,0.9618288565956089,12.404355831855113
2025-11-15 13:04:02,residential,oxts705,5,1,0.0,257,1.0,1.0,0.03275998866855524,0.06371734894386238,0.5388837535410764,0.8410936913700269,1.0,1.0,0.15242241254554628,0.11013014369246363,0.09761169878497822,0.062237287608463754,0.9622368302254956,12.404349688871843
2025-11-15 13:05:00,residential,oxts705,5,1,0.1,257,0.9617563739376771,1.0,0.5911390162002945,1.929804166002819,0.5677322776203966,0.9270186189155887,1.0,1.0,0.41982255760983234,0.5967561613015753,0.09856549998884734,0.06666980429120736,0.969943267835694,12.404043412612857
2025-11-15 13:05:55,residential,oxts705,5,1,0.2,257,0.943342776203966,1.0,1.312773921921922,2.794863732294817,0.6913985099150142,1.2208889437138584,1.0,1.0,0.7274967115503563,0.8120864806874787,0.10801912442795764,0.07542910766890848,0.9761361422192636,12.403789774475953
2025-11-15 13:06:53,residential,oxts705,5,1,0.3,257,0.896600566572238,1.0,1.8331504423380724,3.2092343826643073,0.712417269121813,1.152161291326948,1.0,1.0,0.9161405386591859,0.9090334335670982,0.11000113671905488,0.07700889405602528,0.9864440540957505,12.403388521470555
2025-11-15 13:07:50,residential,oxts705,5,1,0.4,257,0.8371104815864022,1.0,2.326152891708968,3.5730449833315396,0.7336078541076487,1.2279874361544754,1.0,1.0,1.0895331534077695,0.9496374480686665,0.11254131043956431,0.07699481292667092,1.092146218285411,12.409726048280215
2025-11-15 13:08:47,residential,oxts705,5,1,0.5,257,0.8328611898016998,1.0,3.1201705425170068,4.013345595452221,0.86536611898017,1.3551026968205615,1.0,1.0,1.3359317163414308,1.027070105544252,0.12308428601230637,0.08444566787818261,1.0477783270529746,12.409720668605502
2025-11-15 13:09:46,residential,oxts705,5,1,0.6,257,0.7762039660056658,0.9985835694050992,3.399042782846715,4.204925708646595,0.95613355035461,1.6238328040095622,1.0,1.0,1.42329061355746,1.0310764988791012,0.12978469256496175,0.0890820067122458,1.0592342881162888,12.409152765948711
2025-11-15 13:10:44,residential,oxts705,5,1,0.7,257,0.7422096317280453,1.0,4.125057375954198,4.330180559963589,0.9700648116147309,1.3881485338851711,1.0,1.0,1.6415971112175356,1.032004468203787,0.13339704299270988,0.08660473702521418,1.0336204143345606,12.401706587339172
2025-11-15 13:11:41,residential,oxts705,5,1,0.8,257,0.7067988668555241,0.9985835694050992,4.685001665330661,4.43970920391484,1.1081061673758865,1.6093486624412876,1.0,1.0,1.8095765014326304,1.0127788422749353,0.1423173387139921,0.0935707613479362,1.0582840181182722,12.402247225024897
2025-11-15 13:12:41,residential,oxts705,5,1,0.9,257,0.6813031161473088,0.9985835694050992,5.171834501039501,4.316344412445693,1.191333415602837,1.7458465469750588,1.0,1.0,1.9508359025052748,0.9606847597142881,0.14751113192464674,0.09706739145187507,1.0565448949113314,12.400340050692515
2025-11-15 13:13:40,residential,oxts705,5,1,1.0,257,0.613314447592068,1.0,5.865766175519631,4.196992893681388,1.1486955382436261,1.6456472070609176,1.0,1.0,2.130699096349256,0.8765604247679862,0.14532778711924588,0.09562683968014338,1.0762502234696885,12.400587463201662
2025-11-15 13:14:42,residential,oxts705,5,1,1.1,257,0.613314447592068,1.0,5.83324913856813,4.225381594497213,1.1467543810198302,1.6533746644271863,1.0,1.0,2.1219778576004633,0.8813185548509033,0.14415115001818937,0.0968768749778563,1.0744789827967423,12.400411203293343
2025-11-15 13:15:41,residential,oxts705,5,1,1.2,257,0.6147308781869688,1.0,5.872628552995391,4.179287279512966,1.1476682563739375,1.6335619898897238,1.0,1.0,2.134378736996945,0.8754865001320989,0.14442784106917203,0.09650447022798081,1.0755229409624643,12.400611022009393
2025-11-15 13:16:38,residential,oxts705,5,1,1.3,257,0.6147308781869688,1.0,5.862356145161289,4.137169344407434,1.149288,1.6371802481456015,1.0,1.0,2.1329258030145906,0.8652450834949332,0.14483601485123507,0.09589642121609121,1.0742974374160055,12.40066825305331
2025-11-15 13:17:39,residential,oxts705,5,1,1.4,257,0.6161473087818697,1.0,5.8990596045977,4.2676187860821155,1.1342462039660057,1.6540207242440474,1.0,1.0,2.1340344181108124,0.8899949307544267,0.1432336780666839,0.096872062872531,1.0762767506432012,12.40058804646899
2025-11-15 13:18:41,residential,oxts705,5,1,1.5,257,0.6189801699716714,1.0,5.937796862700228,4.1759274294146715,1.1420486940509915,1.6463968565181515,1.0,1.0,2.150034715142753,0.8732004789141006,0.1436219967697602,0.09635034329271612,1.0767836173260623,12.40065918818545
2025-11-15 13:19:40,residential,oxts705,5,1,1.6,257,0.6203966005665722,1.0,5.918078808219177,4.201779684340091,1.1426118158640226,1.6632711297874578,1.0,1.0,2.142936502601966,0.8832536046478074,0.14370304390426922,0.09716071197994593,1.0728366757839942,12.399495916705595
2025-11-15 13:20:39,residential,oxts705,5,1,1.7,257,0.613314447592068,1.0,5.861960644341801,4.2346185616743535,1.1439924433427764,1.6628021086647589,1.0,1.0,2.1272746430456917,0.8834829995792153,0.14397548371461263,0.09683338754002592,1.0758051672406514,12.400601790788249
